onset	duration	trial_type	image_category	imnet_filename	reaction_time
0.0	0.5	scramble	female	n09619168_5017	n/a
0.689	0.0	response	n/a	n/a	n/a
1.0103	0.5	scramble	SiberianHusky	n02110185_4577	n/a
2.0102	0.5	scramble	sportscar	n04285008_2790	n/a
2.875	0.25	fixation_change	n/a	n/a	n/a
3.0102	0.5	scramble	male	n09624168_3098	n/a
3.1728	0.0	response	n/a	n/a	0.2978
4.0101	0.5	scramble	jeep	n03594945_5588	n/a
5.0101	0.5	scramble	airliner	n02690373_290	n/a
6.01	0.5	scramble	toy_poodle	n02113624_54	n/a
7.01	0.5	scramble	female	n09619168_436	n/a
8.0099	0.5	scramble	sportscar	n04285008_2906	n/a
8.375	0.25	fixation_change	n/a	n/a	n/a
8.6995	0.0	response	n/a	n/a	0.3245
9.0099	0.5	scramble	sportscar	n04285008_2972	n/a
9.875	0.25	fixation_change	n/a	n/a	n/a
10.0098	0.5	image	SiberianHusky	n02110185_3497	n/a
10.2126	0.0	response	n/a	n/a	0.3376
11.0097	0.5	image	airliner	n02690373_379	n/a
11.75	0.25	fixation_change	n/a	n/a	n/a
12.0098	0.5	image	jeep	n03594945_6574	n/a
12.0773	0.0	response	n/a	n/a	0.3273
13.0096	0.5	image	SiberianHusky	n02110185_4107	n/a
14.0095	0.5	image	sportscar	n04285008_2653	n/a
15.0095	0.5	image	male	n09624168_2880	n/a
15.75	0.25	fixation_change	n/a	n/a	n/a
16.0095	0.5	image	jeep	n03594945_6114	n/a
16.0431	0.0	response	n/a	n/a	0.2931
17.0094	0.5	image	toy_poodle	n02113624_368	n/a
18.0093	0.5	image	jeep	n03594945_681	n/a
19.0093	0.5	image	toy_poodle	n02113624_561	n/a
20.0092	0.5	image	female	n09619168_436	n/a
21.0092	0.5	image	toy_poodle	n02113624_437	n/a
22.0091	0.5	image	sportscar	n04285008_27	n/a
23.009	0.5	image	jeep	n03594945_6762	n/a
24.009	0.5	image	SiberianHusky	n02110185_3580	n/a
24.375	0.25	fixation_change	n/a	n/a	n/a
24.6726	0.0	response	n/a	n/a	0.2976
25.009	0.5	image	airliner	n02690373_403	n/a
26.0	0.25	fixation_change	n/a	n/a	n/a
26.0089	0.5	image	airliner	n02690373_278	n/a
26.4655	0.0	response	n/a	n/a	0.4655
27.0089	0.5	image	SiberianHusky	n02110185_4226	n/a
28.0088	0.5	image	SiberianHusky	n02110185_3836	n/a
29.0088	0.5	image	toy_poodle	n02113624_574	n/a
30.0087	0.5	scramble	female	n09619168_46	n/a
31.0086	0.5	scramble	fighter	n03335030_4014	n/a
32.0086	0.5	scramble	SiberianHusky	n02110185_4989	n/a
33.0086	0.5	scramble	airliner	n02690373_274	n/a
34.0085	0.5	scramble	SiberianHusky	n02110185_4107	n/a
34.25	0.25	fixation_change	n/a	n/a	n/a
34.546	0.0	response	n/a	n/a	0.296
35.0084	0.5	scramble	toy_poodle	n02113624_464	n/a
36.0084	0.5	scramble	toy_poodle	n02113624_561	n/a
37.0083	0.5	scramble	sportscar	n04285008_27	n/a
38.0083	0.5	scramble	sportscar	n04285008_2907	n/a
39.0082	0.5	scramble	female	n09619168_4689	n/a
39.25	0.25	fixation_change	n/a	n/a	n/a
39.5818	0.0	response	n/a	n/a	0.3318
40.0082	0.5	scramble	fighter	n03335030_3336	n/a
41.008	0.5	scramble	female	n09619168_4852	n/a
42.008	0.5	scramble	female	n09619168_4595	n/a
42.375	0.25	fixation_change	n/a	n/a	n/a
42.7056	0.0	response	n/a	n/a	0.3306
43.0079	0.5	scramble	SiberianHusky	n02110185_4608	n/a
44.0079	0.5	scramble	female	n09619168_434	n/a
45.0078	0.5	scramble	toy_poodle	n02113624_575	n/a
45.75	0.25	fixation_change	n/a	n/a	n/a
45.9937	0.0	response	n/a	n/a	0.2437
46.0078	0.5	scramble	fighter	n03335030_3350	n/a
47.0077	0.5	scramble	toy_poodle	n02113624_513	n/a
48.0077	0.5	scramble	toy_poodle	n02113624_554	n/a
49.0076	0.5	scramble	female	n09619168_4332	n/a
50.0076	0.5	image	fighter	n03335030_3431	n/a
51.0076	0.5	image	airliner	n02690373_427	n/a
51.5	0.25	fixation_change	n/a	n/a	n/a
51.7971	0.0	response	n/a	n/a	0.2971
52.0075	0.5	image	airliner	n02690373_290	n/a
53.0074	0.5	image	fighter	n03335030_322	n/a
53.75	0.25	fixation_change	n/a	n/a	n/a
54.0074	0.5	image	fighter	n03335030_3334	n/a
54.053	0.0	response	n/a	n/a	0.303
55.0073	0.5	image	sportscar	n04285008_2793	n/a
55.625	0.25	fixation_change	n/a	n/a	n/a
55.9399	0.0	response	n/a	n/a	0.3149
56.0072	0.5	image	SiberianHusky	n02110185_4186	n/a
57.0072	0.5	image	fighter	n03335030_3393	n/a
57.625	0.25	fixation_change	n/a	n/a	n/a
57.8765	0.0	response	n/a	n/a	0.2515
58.0072	0.5	image	fighter	n03335030_3823	n/a
58.875	0.25	fixation_change	n/a	n/a	n/a
59.0071	0.5	image	airliner	n02690373_201	n/a
59.3177	0.0	response	n/a	n/a	0.4427
60.007	0.5	image	female	n09619168_4689	n/a
60.375	0.25	fixation_change	n/a	n/a	n/a
60.6196	0.0	response	n/a	n/a	0.2446
61.007	0.5	image	female	n09619168_4332	n/a
62.0069	0.5	image	jeep	n03594945_6534	n/a
63.0068	0.5	image	toy_poodle	n02113624_365	n/a
64.0068	0.5	image	toy_poodle	n02113624_462	n/a
65.0067	0.5	image	SiberianHusky	n02110185_4906	n/a
66.0067	0.5	image	male	n09624168_3098	n/a
67.0067	0.5	image	SiberianHusky	n02110185_4030	n/a
67.5	0.25	fixation_change	n/a	n/a	n/a
67.8212	0.0	response	n/a	n/a	0.3212
68.0066	0.5	image	fighter	n03335030_3935	n/a
69.0065	0.5	image	female	n09619168_434	n/a
70.0064	0.5	scramble	jeep	n03594945_571	n/a
71.0064	0.5	scramble	fighter	n03335030_3935	n/a
72.0063	0.5	scramble	male	n09624168_2971	n/a
73.0063	0.5	scramble	toy_poodle	n02113624_437	n/a
74.0063	0.5	scramble	fighter	n03335030_3454	n/a
74.375	0.25	fixation_change	n/a	n/a	n/a
74.6758	0.0	response	n/a	n/a	0.3008
75.0063	0.5	scramble	female	n09619168_4644	n/a
76.0061	0.5	scramble	toy_poodle	n02113624_456	n/a
77.0061	0.5	scramble	jeep	n03594945_5388	n/a
78.006	0.5	scramble	jeep	n03594945_6574	n/a
79.006	0.5	scramble	airliner	n02690373_278	n/a
80.0059	0.5	scramble	airliner	n02690373_201	n/a
81.0058	0.5	scramble	male	n09624168_3270	n/a
82.0058	0.5	scramble	airliner	n02690373_181	n/a
82.5	0.25	fixation_change	n/a	n/a	n/a
82.8973	0.0	response	n/a	n/a	0.3973
83.0058	0.5	scramble	airliner	n02690373_403	n/a
84.0056	0.5	scramble	sportscar	n04285008_2977	n/a
85.0056	0.5	scramble	female	n09619168_4662	n/a
85.125	0.25	fixation_change	n/a	n/a	n/a
85.6373	0.0	response	n/a	n/a	0.5123
86.0056	0.5	scramble	fighter	n03335030_3431	n/a
87.0055	0.5	scramble	male	n09624168_3219	n/a
88.0054	0.5	scramble	fighter	n03335030_3742	n/a
88.5	0.25	fixation_change	n/a	n/a	n/a
88.798	0.0	response	n/a	n/a	0.298
89.0054	0.5	scramble	airliner	n02690373_427	n/a
90.0054	0.5	image	male	n09624168_2972	n/a
91.0053	0.5	image	fighter	n03335030_3891	n/a
91.375	0.25	fixation_change	n/a	n/a	n/a
