onset	duration	trial_type	image_category	imnet_filename	reaction_time
0.0	0.5	scramble	sportscar	n04285008_2907	n/a
1.0148	0.5	scramble	jeep	n03594945_6781	n/a
2.0148	0.5	scramble	jeep	n03594945_6551	n/a
3.0147	0.5	scramble	fighter	n03335030_3454	n/a
3.75	0.25	fixation_change	n/a	n/a	n/a
4.0147	0.5	scramble	fighter	n03335030_3494	n/a
4.1577	0.0	response	n/a	n/a	0.4077
5.0147	0.5	scramble	male	n09624168_2936	n/a
6.0146	0.5	scramble	airliner	n02690373_190	n/a
6.625	0.25	fixation_change	n/a	n/a	n/a
6.9612	0.0	response	n/a	n/a	0.3362
7.0146	0.5	scramble	SiberianHusky	n02110185_4030	n/a
8.0145	0.5	scramble	sportscar	n04285008_2793	n/a
9.0144	0.5	scramble	toy_poodle	n02113624_561	n/a
10.0144	0.5	image	toy_poodle	n02113624_528	n/a
10.5	0.25	fixation_change	n/a	n/a	n/a
10.8734	0.0	response	n/a	n/a	0.3734
11.0144	0.5	image	sportscar	n04285008_2907	n/a
12.0143	0.5	image	toy_poodle	n02113624_374	n/a
13.0143	0.5	image	female	n09619168_46	n/a
14.0142	0.5	image	jeep	n03594945_6574	n/a
15.0141	0.5	image	male	n09624168_3031	n/a
16.0141	0.5	image	SiberianHusky	n02110185_3992	n/a
16.125	0.25	fixation_change	n/a	n/a	n/a
16.5341	0.0	response	n/a	n/a	0.4091
17.014	0.5	image	jeep	n03594945_681	n/a
18.014	0.5	image	female	n09619168_4988	n/a
19.0139	0.5	image	jeep	n03594945_6061	n/a
20.0139	0.5	image	toy_poodle	n02113624_559	n/a
20.625	0.25	fixation_change	n/a	n/a	n/a
20.9789	0.0	response	n/a	n/a	0.3539
21.0138	0.5	image	toy_poodle	n02113624_530	n/a
22.0137	0.5	image	female	n09619168_4815	n/a
23.0137	0.5	image	male	n09624168_3098	n/a
24.0137	0.5	image	airliner	n02690373_250	n/a
25.0136	0.5	image	SiberianHusky	n02110185_342	n/a
26.0135	0.5	image	fighter	n03335030_3494	n/a
26.25	0.25	fixation_change	n/a	n/a	n/a
26.5766	0.0	response	n/a	n/a	0.3266
27.0135	0.5	image	jeep	n03594945_5346	n/a
28.0134	0.5	image	fighter	n03335030_3336	n/a
29.0134	0.5	image	fighter	n03335030_3989	n/a
30.0133	0.5	scramble	toy_poodle	n02113624_35	n/a
31.0133	0.5	scramble	toy_poodle	n02113624_456	n/a
31.625	0.25	fixation_change	n/a	n/a	n/a
31.9113	0.0	response	n/a	n/a	0.2863
32.0132	0.5	scramble	fighter	n03335030_3251	n/a
33.0132	0.5	scramble	toy_poodle	n02113624_559	n/a
34.0131	0.5	scramble	sportscar	n04285008_2977	n/a
35.0131	0.5	scramble	male	n09624168_2932	n/a
36.013	0.5	scramble	sportscar	n04285008_27	n/a
37.013	0.5	scramble	male	n09624168_3028	n/a
37.625	0.25	fixation_change	n/a	n/a	n/a
38.0102	0.0	response	n/a	n/a	0.3852
38.0129	0.5	scramble	jeep	n03594945_6862	n/a
39.0129	0.5	scramble	SiberianHusky	n02110185_4186	n/a
40.0128	0.5	scramble	SiberianHusky	n02110185_4989	n/a
41.0128	0.5	scramble	female	n09619168_4332	n/a
42.0128	0.5	scramble	female	n09619168_4856	n/a
43.0127	0.5	scramble	fighter	n03335030_3970	n/a
44.0126	0.5	scramble	jeep	n03594945_5487	n/a
45.0125	0.5	scramble	fighter	n03335030_3961	n/a
45.75	0.25	fixation_change	n/a	n/a	n/a
46.0125	0.5	scramble	male	n09624168_3066	n/a
46.1196	0.0	response	n/a	n/a	0.3696
47.0124	0.5	scramble	toy_poodle	n02113624_429	n/a
48.0124	0.5	scramble	female	n09619168_5082	n/a
49.0123	0.5	scramble	sportscar	n04285008_2789	n/a
50.0123	0.5	image	sportscar	n04285008_3005	n/a
51.0122	0.5	image	female	n09619168_5017	n/a
51.125	0.25	fixation_change	n/a	n/a	n/a
51.4753	0.0	response	n/a	n/a	0.3503
52.0122	0.5	image	SiberianHusky	n02110185_3580	n/a
53.0121	0.5	image	SiberianHusky	n02110185_4906	n/a
54.0121	0.5	image	female	n09619168_434	n/a
55.012	0.5	image	SiberianHusky	n02110185_4608	n/a
56.0119	0.5	image	SiberianHusky	n02110185_4990	n/a
57.012	0.5	image	male	n09624168_3033	n/a
58.0184	0.5	image	jeep	n03594945_6781	n/a
59.0119	0.5	image	airliner	n02690373_427	n/a
59.875	0.25	fixation_change	n/a	n/a	n/a
60.0118	0.5	image	sportscar	n04285008_2789	n/a
60.2969	0.0	response	n/a	n/a	0.4219
61.0118	0.5	image	male	n09624168_304	n/a
62.0117	0.5	image	fighter	n03335030_322	n/a
63.0116	0.5	image	airliner	n02690373_170	n/a
64.0	0.25	fixation_change	n/a	n/a	n/a
64.0116	0.5	image	airliner	n02690373_274	n/a
64.4217	0.0	response	n/a	n/a	0.4217
65.0115	0.5	image	fighter	n03335030_3334	n/a
66.0115	0.5	image	fighter	n03335030_3251	n/a
67.0133	0.5	image	fighter	n03335030_4014	n/a
67.75	0.25	fixation_change	n/a	n/a	n/a
68.0114	0.5	image	male	n09624168_3202	n/a
68.1135	0.0	response	n/a	n/a	0.3635
69.0113	0.5	image	jeep	n03594945_5929	n/a
70.0149	0.5	scramble	fighter	n03335030_3914	n/a
71.0112	0.5	scramble	male	n09624168_3233	n/a
72.0111	0.5	scramble	toy_poodle	n02113624_575	n/a
72.75	0.25	fixation_change	n/a	n/a	n/a
73.0111	0.5	scramble	airliner	n02690373_271	n/a
73.0572	0.0	response	n/a	n/a	0.3072
74.011	0.5	scramble	fighter	n03335030_3334	n/a
75.011	0.5	scramble	toy_poodle	n02113624_365	n/a
76.0109	0.5	scramble	fighter	n03335030_3891	n/a
77.011	0.5	scramble	male	n09624168_3079	n/a
78.0109	0.5	scramble	jeep	n03594945_6114	n/a
79.0108	0.5	scramble	airliner	n02690373_181	n/a
79.875	0.25	fixation_change	n/a	n/a	n/a
80.0108	0.5	scramble	fighter	n03335030_3989	n/a
80.257	0.0	response	n/a	n/a	0.382
81.0107	0.5	scramble	toy_poodle	n02113624_464	n/a
82.0106	0.5	scramble	toy_poodle	n02113624_462	n/a
83.0106	0.5	scramble	SiberianHusky	n02110185_4226	n/a
84.0105	0.5	scramble	female	n09619168_5017	n/a
85.0105	0.5	scramble	male	n09624168_2971	n/a
85.625	0.25	fixation_change	n/a	n/a	n/a
85.9695	0.0	response	n/a	n/a	0.3445
86.0104	0.5	scramble	fighter	n03335030_3336	n/a
87.0104	0.5	scramble	female	n09619168_4689	n/a
88.0103	0.5	scramble	jeep	n03594945_6073	n/a
89.0103	0.5	scramble	jeep	n03594945_5588	n/a
90.0103	0.5	image	toy_poodle	n02113624_572	n/a
91.0101	0.5	image	airliner	n02690373_166	n/a
92.0101	0.5	image	female	n09619168_455	n/a
92.125	0.25	fixation_change	n/a	n/a	n/a
92.4464	0.0	response	n/a	n/a	0.3214
93.01	0.5	image	male	n09624168_3028	n/a
94.01	0.5	image	toy_poodle	n02113624_54	n/a
94.125	0.25	fixation_change	n/a	n/a	n/a
94.6212	0.0	response	n/a	n/a	0.4962
95.01	0.5	image	male	n09624168_3233	n/a
96.0099	0.5	image	jeep	n03594945_6762	n/a
97.0099	0.5	image	female	n09619168_4332	n/a
98.0098	0.5	image	toy_poodle	n02113624_575	n/a
99.0097	0.5	image	SiberianHusky	n02110185_3986	n/a
100.0097	0.5	image	jeep	n03594945_6534	n/a
101.0096	0.5	image	male	n09624168_2971	n/a
102.0096	0.5	image	jeep	n03594945_559	n/a
103.0	0.25	fixation_change	n/a	n/a	n/a
103.0096	0.5	image	toy_poodle	n02113624_365	n/a
103.3636	0.0	response	n/a	n/a	0.3636
104.0095	0.5	image	sportscar	n04285008_2972	n/a
105.0095	0.5	image	male	n09624168_2936	n/a
106.0094	0.5	image	airliner	n02690373_243	n/a
107.0093	0.5	image	sportscar	n04285008_2829	n/a
108.0093	0.5	image	airliner	n02690373_201	n/a
109.0092	0.5	image	airliner	n02690373_181	n/a
110.0092	0.5	scramble	SiberianHusky	n02110185_4441	n/a
110.75	0.25	fixation_change	n/a	n/a	n/a
111.0091	0.5	scramble	SiberianHusky	n02110185_3836	n/a
111.0643	0.0	response	n/a	n/a	0.3143
112.0	0.25	fixation_change	n/a	n/a	n/a
112.009	0.5	scramble	female	n09619168_4541	n/a
112.6391	0.0	response	n/a	n/a	0.6391
113.0091	0.5	scramble	toy_poodle	n02113624_54	n/a
113.625	0.25	fixation_change	n/a	n/a	n/a
114.009	0.5	scramble	sportscar	n04285008_2758	n/a
114.0122	0.0	response	n/a	n/a	0.3872
115.0089	0.5	scramble	SiberianHusky	n02110185_3969	n/a
115.25	0.25	fixation_change	n/a	n/a	n/a
115.601	0.0	response	n/a	n/a	0.351
116.0089	0.5	scramble	airliner	n02690373_357	n/a
117.0088	0.5	scramble	toy_poodle	n02113624_530	n/a
118.0088	0.5	scramble	toy_poodle	n02113624_572	n/a
118.875	0.25	fixation_change	n/a	n/a	n/a
119.0087	0.5	scramble	sportscar	n04285008_2730	n/a
119.2479	0.0	response	n/a	n/a	0.3729
120.0087	0.5	scramble	male	n09624168_2880	n/a
121.0086	0.5	scramble	female	n09619168_4644	n/a
121.125	0.25	fixation_change	n/a	n/a	n/a
121.3957	0.0	response	n/a	n/a	0.2707
122.0085	0.5	scramble	jeep	n03594945_6061	n/a
122.625	0.25	fixation_change	n/a	n/a	n/a
122.9326	0.0	response	n/a	n/a	0.3076
123.0085	0.5	scramble	SiberianHusky	n02110185_4710	n/a
124.0085	0.5	scramble	female	n09619168_4815	n/a
125.0084	0.5	scramble	female	n09619168_436	n/a
126.0083	0.5	scramble	male	n09624168_3202	n/a
