onset	duration	trial_type	image_category	imnet_filename	reaction_time
0.0	0.5	scramble	toy_poodle	n02113624_526	n/a
1.0065	0.5	scramble	jeep	n02690373_170	n/a
2.0064	0.5	scramble	sportscar	n02113624_374	n/a
2.25	0.25	fixation_change	n/a	n/a	n/a
2.5688	0.0	response	n/a	n/a	0.3188
3.0063	0.5	scramble	SiberianHusky	n09619168_455	n/a
4.0063	0.5	scramble	toy_poodle	n03335030_3431	n/a
4.75	0.25	fixation_change	n/a	n/a	n/a
5.0062	0.5	scramble	fighter	n02113624_54	n/a
5.0657	0.0	response	n/a	n/a	0.3157
6.0063	0.5	scramble	airliner	n03594945_6543	n/a
7.0061	0.5	scramble	male	n02690373_349	n/a
8.0061	0.5	scramble	female	n02690373_357	n/a
9.006	0.5	scramble	female	n09619168_4332	n/a
10.006	0.5	image	toy_poodle	n02113624_368	n/a
11.0059	0.5	image	jeep	n03594945_5487	n/a
12.0059	0.5	image	sportscar	n04285008_2792	n/a
12.125	0.25	fixation_change	n/a	n/a	n/a
12.4923	0.0	response	n/a	n/a	0.3673
13.0059	0.5	image	SiberianHusky	n02110185_4030	n/a
13.625	0.25	fixation_change	n/a	n/a	n/a
14.0058	0.5	image	toy_poodle	n02113624_464	n/a
14.0952	0.0	response	n/a	n/a	0.4702
15.0058	0.5	image	fighter	n03335030_3336	n/a
16.0057	0.5	image	airliner	n02690373_379	n/a
17.0056	0.5	image	male	n09624168_3033	n/a
17.75	0.25	fixation_change	n/a	n/a	n/a
18.0056	0.5	image	female	n09619168_4332	n/a
18.062	0.0	response	n/a	n/a	0.312
19.0056	0.5	image	female	n09619168_4984	n/a
20.0055	0.5	image	toy_poodle	n02113624_574	n/a
21.0054	0.5	image	sportscar	n04285008_2851	n/a
21.125	0.25	fixation_change	n/a	n/a	n/a
21.387	0.0	response	n/a	n/a	0.262
22.0054	0.5	image	airliner	n02690373_296	n/a
23.0053	0.5	image	female	n09619168_46	n/a
24.0053	0.5	image	female	n09619168_5017	n/a
25.0052	0.5	image	sportscar	n04285008_2829	n/a
