onset	duration	trial_type	image_category	imnet_filename	reaction_time
7.75	0.25	fixation_change	n/a	n/a	n/a
8.2565	0.0	response	n/a	n/a	0.5065
12.0036	0.5	image	male	n09624168_2715	n/a
16.25	0.25	fixation_change	n/a	n/a	n/a
16.6936	0.0	response	n/a	n/a	0.4436
17.375	0.25	fixation_change	n/a	n/a	n/a
17.8117	0.0	response	n/a	n/a	0.4367
22.5034	0.5	image	airliner	n02690373_139	n/a
24.25	0.25	fixation_change	n/a	n/a	n/a
24.7562	0.0	response	n/a	n/a	0.5062
29.0	0.25	fixation_change	n/a	n/a	n/a
29.2723	0.0	response	n/a	n/a	0.2723
34.2531	0.5	image	toy_poodle	n02113624_162	n/a
34.75	0.25	fixation_change	n/a	n/a	n/a
35.0263	0.0	response	n/a	n/a	0.2763
36.2322	0.0	response	n/a	n/a	1.4822
36.4822	0.0	response	n/a	n/a	n/a
43.625	0.25	fixation_change	n/a	n/a	n/a
43.8661	0.0	response	n/a	n/a	0.2411
47.0029	0.5	image	jeep	n03594945_362	n/a
51.375	0.25	fixation_change	n/a	n/a	n/a
51.6401	0.0	response	n/a	n/a	0.2651
58.2527	0.5	image	female	n09619168_2842	n/a
58.5918	0.0	response	n/a	n/a	7.2168
60.25	0.25	fixation_change	n/a	n/a	n/a
60.5967	0.0	response	n/a	n/a	0.3467
64.0	0.25	fixation_change	n/a	n/a	n/a
64.4426	0.0	response	n/a	n/a	0.4426
67.125	0.25	fixation_change	n/a	n/a	n/a
67.4997	0.0	response	n/a	n/a	0.3747
70.75	0.25	fixation_change	n/a	n/a	n/a
71.0335	0.0	response	n/a	n/a	0.2835
71.2524	0.5	image	fighter	n03335030_1550	n/a
74.375	0.25	fixation_change	n/a	n/a	n/a
74.8404	0.0	response	n/a	n/a	0.4654
79.75	0.25	fixation_change	n/a	n/a	n/a
80.1723	0.0	response	n/a	n/a	0.4223
82.3855	0.5	image	male	n09624168_1576	n/a
83.125	0.25	fixation_change	n/a	n/a	n/a
83.6103	0.0	response	n/a	n/a	0.4853
91.375	0.25	fixation_change	n/a	n/a	n/a
91.7592	0.0	response	n/a	n/a	0.3842
94.7519	0.5	image	airliner	n02690373_1350	n/a
97.75	0.25	fixation_change	n/a	n/a	n/a
98.22	0.0	response	n/a	n/a	0.47
105.0	0.25	fixation_change	n/a	n/a	n/a
105.2517	0.5	image	sportscar	n04285008_2390	n/a
105.4818	0.0	response	n/a	n/a	0.4818
107.5	0.25	fixation_change	n/a	n/a	n/a
107.9797	0.0	response	n/a	n/a	0.4797
109.625	0.25	fixation_change	n/a	n/a	n/a
109.9277	0.0	response	n/a	n/a	0.3027
111.125	0.25	fixation_change	n/a	n/a	n/a
111.4917	0.0	response	n/a	n/a	0.3667
117.0	0.25	fixation_change	n/a	n/a	n/a
117.4976	0.0	response	n/a	n/a	0.4976
118.8847	0.5	image	fighter	n03335030_103	n/a
122.75	0.25	fixation_change	n/a	n/a	n/a
123.2004	0.0	response	n/a	n/a	0.4504
126.75	0.25	fixation_change	n/a	n/a	n/a
127.1603	0.0	response	n/a	n/a	0.4103
127.875	0.25	fixation_change	n/a	n/a	n/a
128.3993	0.0	response	n/a	n/a	0.5243
130.25	0.25	fixation_change	n/a	n/a	n/a
130.6492	0.0	response	n/a	n/a	0.3992
131.5011	0.5	image	SiberianHusky	n02110185_1430	n/a
135.25	0.25	fixation_change	n/a	n/a	n/a
135.6491	0.0	response	n/a	n/a	0.3991
140.251	0.5	image	male	n09624168_1048	n/a
142.5	0.25	fixation_change	n/a	n/a	n/a
143.0201	0.0	response	n/a	n/a	0.5201
149.625	0.25	fixation_change	n/a	n/a	n/a
150.13	0.0	response	n/a	n/a	0.505
153.0007	0.5	image	fighter	n03335030_261	n/a
158.125	0.25	fixation_change	n/a	n/a	n/a
158.5987	0.0	response	n/a	n/a	0.4737
165.5	0.25	fixation_change	n/a	n/a	n/a
166.0363	0.0	response	n/a	n/a	0.5363
166.2504	0.5	image	airliner	n02690373_1038	n/a
170.125	0.25	fixation_change	n/a	n/a	n/a
170.7284	0.0	response	n/a	n/a	0.6034
173.875	0.25	fixation_change	n/a	n/a	n/a
174.3574	0.0	response	n/a	n/a	0.4824
175.875	0.25	fixation_change	n/a	n/a	n/a
176.3674	0.0	response	n/a	n/a	0.4924
177.0002	0.5	image	SiberianHusky	n02110185_1224	n/a
