onset	duration	trial_type	image_category	imnet_filename	reaction_time
8.875	0.25	fixation_change	n/a	n/a	n/a
9.2577	0.0	response	n/a	n/a	0.3827
12.005	0.5	image	female	n09619168_3530	n/a
17.75	0.25	fixation_change	n/a	n/a	n/a
18.0028	0.0	response	n/a	n/a	0.2528
22.3882	0.5	image	fighter	n03335030_103	n/a
23.625	0.25	fixation_change	n/a	n/a	n/a
23.9741	0.0	response	n/a	n/a	0.3491
32.1381	0.5	image	female	n09619168_2001	n/a
32.25	0.25	fixation_change	n/a	n/a	n/a
32.5276	0.0	response	n/a	n/a	0.2776
36.25	0.25	fixation_change	n/a	n/a	n/a
36.5296	0.0	response	n/a	n/a	0.2796
39.0	0.25	fixation_change	n/a	n/a	n/a
39.3257	0.0	response	n/a	n/a	0.3257
44.2547	0.5	image	airliner	n02690373_1283	n/a
44.625	0.25	fixation_change	n/a	n/a	n/a
44.9155	0.0	response	n/a	n/a	0.2905
50.125	0.25	fixation_change	n/a	n/a	n/a
50.4185	0.0	response	n/a	n/a	0.2935
53.375	0.25	fixation_change	n/a	n/a	n/a
53.6655	0.0	response	n/a	n/a	0.2905
57.0047	0.5	image	airliner	n02690373_101	n/a
61.375	0.25	fixation_change	n/a	n/a	n/a
61.6944	0.0	response	n/a	n/a	0.3194
67.6378	0.5	image	SiberianHusky	n02110185_1916	n/a
67.9593	0.0	response	n/a	n/a	6.5843
69.125	0.25	fixation_change	n/a	n/a	n/a
69.3744	0.0	response	n/a	n/a	0.2494
75.25	0.25	fixation_change	n/a	n/a	n/a
75.6069	0.0	response	n/a	n/a	0.3569
79.5044	0.5	image	fighter	n03335030_1550	n/a
82.0	0.25	fixation_change	n/a	n/a	n/a
82.3863	0.0	response	n/a	n/a	0.3863
85.125	0.25	fixation_change	n/a	n/a	n/a
85.4652	0.0	response	n/a	n/a	0.3402
87.125	0.25	fixation_change	n/a	n/a	n/a
87.4822	0.0	response	n/a	n/a	0.3572
89.375	0.25	fixation_change	n/a	n/a	n/a
89.6672	0.0	response	n/a	n/a	0.2922
92.3876	0.5	image	fighter	n03335030_1000	n/a
95.75	0.25	fixation_change	n/a	n/a	n/a
95.9733	0.0	response	n/a	n/a	0.2233
99.375	0.25	fixation_change	n/a	n/a	n/a
99.783	0.0	response	n/a	n/a	0.408
103.5041	0.5	image	jeep	n03594945_1129	n/a
105.375	0.25	fixation_change	n/a	n/a	n/a
105.7621	0.0	response	n/a	n/a	0.3871
112.5	0.25	fixation_change	n/a	n/a	n/a
112.8999	0.0	response	n/a	n/a	0.3999
115.3874	0.5	image	SiberianHusky	n02110185_2249	n/a
119.375	0.25	fixation_change	n/a	n/a	n/a
119.7449	0.0	response	n/a	n/a	0.3699
126.25	0.25	fixation_change	n/a	n/a	n/a
126.6338	0.0	response	n/a	n/a	0.3838
126.6373	0.5	image	female	n09619168_3002	n/a
127.75	0.25	fixation_change	n/a	n/a	n/a
128.0397	0.0	response	n/a	n/a	0.2897
130.625	0.25	fixation_change	n/a	n/a	n/a
130.9396	0.0	response	n/a	n/a	0.3146
135.375	0.25	fixation_change	n/a	n/a	n/a
135.7508	0.0	response	n/a	n/a	0.3758
136.1372	0.5	image	male	n09624168_2199	n/a
143.5	0.25	fixation_change	n/a	n/a	n/a
143.8406	0.0	response	n/a	n/a	0.3406
145.1371	0.5	image	sportscar	n04285008_1809	n/a
148.875	0.25	fixation_change	n/a	n/a	n/a
149.2256	0.0	response	n/a	n/a	0.3506
150.375	0.25	fixation_change	n/a	n/a	n/a
150.7456	0.0	response	n/a	n/a	0.3706
154.3871	0.5	image	SiberianHusky	n02110185_3275	n/a
157.625	0.25	fixation_change	n/a	n/a	n/a
158.0275	0.0	response	n/a	n/a	0.4025
164.875	0.25	fixation_change	n/a	n/a	n/a
165.3355	0.0	response	n/a	n/a	0.4605
165.3869	0.5	image	sportscar	n04285008_1313	n/a
170.0	0.25	fixation_change	n/a	n/a	n/a
170.2474	0.0	response	n/a	n/a	0.2474
171.125	0.25	fixation_change	n/a	n/a	n/a
171.4664	0.0	response	n/a	n/a	0.3414
179.0035	0.5	image	male	n09624168_1143	n/a
180.0	0.25	fixation_change	n/a	n/a	n/a
180.3623	0.0	response	n/a	n/a	0.3623
182.875	0.25	fixation_change	n/a	n/a	n/a
183.3013	0.0	response	n/a	n/a	0.4263
190.6367	0.5	image	fighter	n03335030_287	n/a
191.125	0.25	fixation_change	n/a	n/a	n/a
191.6942	0.0	response	n/a	n/a	0.5692
195.75	0.25	fixation_change	n/a	n/a	n/a
196.0893	0.0	response	n/a	n/a	0.3393
197.25	0.25	fixation_change	n/a	n/a	n/a
197.4982	0.0	response	n/a	n/a	0.2482
199.0	0.25	fixation_change	n/a	n/a	n/a
199.2971	0.0	response	n/a	n/a	0.2971
203.0	0.25	fixation_change	n/a	n/a	n/a
203.3231	0.0	response	n/a	n/a	0.3231
204.1366	0.5	image	sportscar	n04285008_1140	n/a
208.0	0.25	fixation_change	n/a	n/a	n/a
208.286	0.0	response	n/a	n/a	0.286
212.125	0.25	fixation_change	n/a	n/a	n/a
212.467	0.0	response	n/a	n/a	0.342
213.125	0.25	fixation_change	n/a	n/a	n/a
213.1365	0.5	image	female	n09619168_1786	n/a
213.6261	0.0	response	n/a	n/a	0.5011
219.875	0.25	fixation_change	n/a	n/a	n/a
220.2979	0.0	response	n/a	n/a	0.4229
223.253	0.5	image	sportscar	n04285008_170	n/a
223.625	0.25	fixation_change	n/a	n/a	n/a
223.9409	0.0	response	n/a	n/a	0.3159
229.875	0.25	fixation_change	n/a	n/a	n/a
230.3358	0.0	response	n/a	n/a	0.4608
232.25	0.25	fixation_change	n/a	n/a	n/a
232.8458	0.0	response	n/a	n/a	0.5958
236.5029	0.5	image	jeep	n03594945_2501	n/a
238.125	0.25	fixation_change	n/a	n/a	n/a
238.4738	0.0	response	n/a	n/a	0.3488
242.625	0.25	fixation_change	n/a	n/a	n/a
243.0548	0.0	response	n/a	n/a	0.4298
245.1362	0.5	image	male	n09624168_1329	n/a
249.0	0.25	fixation_change	n/a	n/a	n/a
249.5767	0.0	response	n/a	n/a	0.5767
251.375	0.25	fixation_change	n/a	n/a	n/a
251.7726	0.0	response	n/a	n/a	0.3976
254.7527	0.5	image	toy_poodle	n02113624_152	n/a
259.5	0.25	fixation_change	n/a	n/a	n/a
259.7976	0.0	response	n/a	n/a	0.2976
261.75	0.25	fixation_change	n/a	n/a	n/a
262.0486	0.0	response	n/a	n/a	0.2986
263.625	0.25	fixation_change	n/a	n/a	n/a
263.9915	0.0	response	n/a	n/a	0.3665
267.1359	0.5	image	jeep	n03594945_4691	n/a
270.625	0.25	fixation_change	n/a	n/a	n/a
271.1074	0.0	response	n/a	n/a	0.4824
278.875	0.25	fixation_change	n/a	n/a	n/a
279.1844	0.0	response	n/a	n/a	0.3094
279.8859	0.5	image	male	n09624168_1394	n/a
281.875	0.25	fixation_change	n/a	n/a	n/a
282.1764	0.0	response	n/a	n/a	0.3014
287.625	0.25	fixation_change	n/a	n/a	n/a
287.9853	0.0	response	n/a	n/a	0.3603
289.25	0.25	fixation_change	n/a	n/a	n/a
289.5533	0.0	response	n/a	n/a	0.3033
291.6358	0.5	image	airliner	n02690373_1051	n/a
292.375	0.25	fixation_change	n/a	n/a	n/a
