onset	duration	trial_type	image_category	imnet_filename	reaction_time
5.125	0.25	fixation_change	n/a	n/a	n/a
5.4699	0.0	response	n/a	n/a	0.3449
8.25	0.25	fixation_change	n/a	n/a	n/a
8.5559	0.0	response	n/a	n/a	0.3059
11.125	0.25	fixation_change	n/a	n/a	n/a
11.3615	0.0	response	n/a	n/a	0.2365
12.009	0.5	image	jeep	n03594945_3171	n/a
19.75	0.25	fixation_change	n/a	n/a	n/a
19.9928	0.0	response	n/a	n/a	0.2428
24.5089	0.5	image	fighter	n03335030_2694	n/a
26.25	0.25	fixation_change	n/a	n/a	n/a
26.6757	0.0	response	n/a	n/a	0.4257
33.0	0.25	fixation_change	n/a	n/a	n/a
33.3416	0.0	response	n/a	n/a	0.3416
38.1254	0.5	image	fighter	n03335030_20	n/a
39.25	0.25	fixation_change	n/a	n/a	n/a
39.4896	0.0	response	n/a	n/a	0.2396
39.8185	0.0	response	n/a	n/a	0.5685
46.375	0.25	fixation_change	n/a	n/a	n/a
46.6326	0.0	response	n/a	n/a	0.2576
51.6253	0.5	image	toy_poodle	n02113624_222	n/a
52.125	0.25	fixation_change	n/a	n/a	n/a
52.4305	0.0	response	n/a	n/a	0.3055
57.125	0.25	fixation_change	n/a	n/a	n/a
57.3734	0.0	response	n/a	n/a	0.2484
65.125	0.25	fixation_change	n/a	n/a	n/a
65.2585	0.5	image	fighter	n03335030_1080	n/a
65.3464	0.0	response	n/a	n/a	0.2214
69.25	0.25	fixation_change	n/a	n/a	n/a
69.5404	0.0	response	n/a	n/a	0.2904
72.25	0.25	fixation_change	n/a	n/a	n/a
72.6532	0.0	response	n/a	n/a	0.4032
75.5	0.25	fixation_change	n/a	n/a	n/a
75.8275	0.0	response	n/a	n/a	0.3275
77.2584	0.5	image	jeep	n03594945_4747	n/a
83.75	0.25	fixation_change	n/a	n/a	n/a
83.9951	0.0	response	n/a	n/a	0.2451
84.3262	0.0	response	n/a	n/a	0.5762
90.375	0.25	fixation_change	n/a	n/a	n/a
90.6801	0.0	response	n/a	n/a	0.3051
90.7583	0.5	image	fighter	n03335030_3112	n/a
98.125	0.25	fixation_change	n/a	n/a	n/a
98.487	0.0	response	n/a	n/a	0.362
100.1415	0.5	image	female	n09619168_1316	n/a
102.125	0.25	fixation_change	n/a	n/a	n/a
102.417	0.0	response	n/a	n/a	0.292
108.25	0.25	fixation_change	n/a	n/a	n/a
108.6499	0.0	response	n/a	n/a	0.3999
109.5	0.25	fixation_change	n/a	n/a	n/a
109.876	0.0	response	n/a	n/a	0.376
110.508	0.5	image	sportscar	n04285008_1619	n/a
117.875	0.25	fixation_change	n/a	n/a	n/a
118.5448	0.0	response	n/a	n/a	0.6698
119.508	0.5	image	male	n09624168_1024	n/a
122.625	0.25	fixation_change	n/a	n/a	n/a
123.0418	0.0	response	n/a	n/a	0.4168
127.75	0.25	fixation_change	n/a	n/a	n/a
128.1027	0.0	response	n/a	n/a	0.3527
131.2579	0.5	image	SiberianHusky	n02110185_3037	n/a
134.875	0.25	fixation_change	n/a	n/a	n/a
135.2077	0.0	response	n/a	n/a	0.3327
138.625	0.25	fixation_change	n/a	n/a	n/a
139.2276	0.0	response	n/a	n/a	0.6026
143.891	0.5	image	SiberianHusky	n02110185_1289	n/a
144.625	0.25	fixation_change	n/a	n/a	n/a
144.8857	0.0	response	n/a	n/a	0.2607
148.25	0.25	fixation_change	n/a	n/a	n/a
148.6575	0.0	response	n/a	n/a	0.4075
151.75	0.25	fixation_change	n/a	n/a	n/a
152.21	0.0	response	n/a	n/a	0.46
153.641	0.5	image	airliner	n02690373_1396	n/a
157.875	0.25	fixation_change	n/a	n/a	n/a
158.1805	0.0	response	n/a	n/a	0.3055
162.375	0.25	fixation_change	n/a	n/a	n/a
162.8504	0.0	response	n/a	n/a	0.4754
164.125	0.25	fixation_change	n/a	n/a	n/a
164.6269	0.0	response	n/a	n/a	0.5019
164.7576	0.5	image	SiberianHusky	n02110185_2033	n/a
167.0	0.25	fixation_change	n/a	n/a	n/a
167.4234	0.0	response	n/a	n/a	0.4234
174.2575	0.5	image	jeep	n03594945_4958	n/a
175.875	0.25	fixation_change	n/a	n/a	n/a
176.1703	0.0	response	n/a	n/a	0.2953
182.375	0.25	fixation_change	n/a	n/a	n/a
182.7862	0.0	response	n/a	n/a	0.4112
184.7574	0.5	image	SiberianHusky	n02110185_1178	n/a
188.75	0.25	fixation_change	n/a	n/a	n/a
189.0472	0.0	response	n/a	n/a	0.2972
192.25	0.25	fixation_change	n/a	n/a	n/a
192.6072	0.0	response	n/a	n/a	0.3572
193.5	0.25	fixation_change	n/a	n/a	n/a
193.8792	0.0	response	n/a	n/a	0.3792
197.6406	0.5	image	sportscar	n04285008_1359	n/a
199.0	0.25	fixation_change	n/a	n/a	n/a
199.4821	0.0	response	n/a	n/a	0.4821
200.375	0.25	fixation_change	n/a	n/a	n/a
200.8271	0.0	response	n/a	n/a	0.4521
203.5	0.25	fixation_change	n/a	n/a	n/a
203.9611	0.0	response	n/a	n/a	0.4611
206.0	0.25	fixation_change	n/a	n/a	n/a
206.279	0.0	response	n/a	n/a	0.279
209.2571	0.5	image	male	n09624168_117	n/a
209.623	0.0	response	n/a	n/a	3.623
210.5	0.25	fixation_change	n/a	n/a	n/a
211.0105	0.0	response	n/a	n/a	0.5105
217.75	0.25	fixation_change	n/a	n/a	n/a
218.1558	0.0	response	n/a	n/a	0.4058
222.007	0.5	image	toy_poodle	n02113624_214	n/a
223.75	0.25	fixation_change	n/a	n/a	n/a
224.0949	0.0	response	n/a	n/a	0.3449
227.25	0.25	fixation_change	n/a	n/a	n/a
227.7008	0.0	response	n/a	n/a	0.4508
230.625	0.25	fixation_change	n/a	n/a	n/a
231.0898	0.0	response	n/a	n/a	0.4648
232.25	0.25	fixation_change	n/a	n/a	n/a
232.9518	0.0	response	n/a	n/a	0.7018
