onset	duration	trial_type	image_category	imnet_filename	reaction_time
0.0	0.5	scramble	toy_poodle	n02113624_429	n/a
1.015	0.5	scramble	jeep	n03594945_5588	n/a
2.0146	0.5	scramble	male	n09624168_2972	n/a
3.0142	0.5	scramble	toy_poodle	n02113624_456	n/a
3.75	0.25	fixation_change	n/a	n/a	n/a
4.0139	0.5	scramble	toy_poodle	n02113624_572	n/a
4.0759	0.0	response	n/a	n/a	0.3259
5.0135	0.5	scramble	male	n09624168_3270	n/a
6.0	0.25	fixation_change	n/a	n/a	n/a
6.0132	0.5	scramble	airliner	n02690373_427	n/a
6.3618	0.0	response	n/a	n/a	0.3618
7.0128	0.5	scramble	female	n09619168_455	n/a
8.0125	0.5	scramble	sportscar	n04285008_2977	n/a
9.0121	0.5	scramble	jeep	n03594945_5346	n/a
10.0118	0.5	image	female	n09619168_455	n/a
11.0114	0.5	image	jeep	n03594945_6383	n/a
11.625	0.25	fixation_change	n/a	n/a	n/a
11.9237	0.0	response	n/a	n/a	0.2987
12.0111	0.5	image	female	n09619168_5082	n/a
13.0107	0.5	image	airliner	n02690373_166	n/a
14.0104	0.5	image	toy_poodle	n02113624_35	n/a
14.75	0.25	fixation_change	n/a	n/a	n/a
15.0101	0.5	image	sportscar	n04285008_2977	n/a
15.0827	0.0	response	n/a	n/a	0.3327
16.0097	0.5	image	male	n09624168_3219	n/a
16.125	0.25	fixation_change	n/a	n/a	n/a
16.6456	0.0	response	n/a	n/a	0.5206
17.0094	0.5	image	SiberianHusky	n02110185_4990	n/a
18.009	0.5	image	male	n09624168_3270	n/a
19.0087	0.5	image	SiberianHusky	n02110185_4677	n/a
20.0083	0.5	image	jeep	n03594945_5346	n/a
21.008	0.5	image	fighter	n03335030_3989	n/a
22.0076	0.5	image	male	n09624168_304	n/a
23.0073	0.5	image	fighter	n03335030_3742	n/a
23.125	0.25	fixation_change	n/a	n/a	n/a
23.4355	0.0	response	n/a	n/a	0.3105
