onset	duration	trial_type	image_category	imnet_filename	reaction_time
8.25	0.25	fixation_change	n/a	n/a	n/a
8.6899	0.0	response	n/a	n/a	0.4399
12.0039	0.5	image	SiberianHusky	n02110185_1245	n/a
12.7075	0.0	response	n/a	n/a	4.4575
16.125	0.25	fixation_change	n/a	n/a	n/a
16.5334	0.0	response	n/a	n/a	0.4084
17.75	0.25	fixation_change	n/a	n/a	n/a
18.2474	0.0	response	n/a	n/a	0.4974
22.0	0.25	fixation_change	n/a	n/a	n/a
22.1369	0.5	image	jeep	n03594945_488	n/a
22.3452	0.0	response	n/a	n/a	0.3452
30.25	0.25	fixation_change	n/a	n/a	n/a
30.6269	0.0	response	n/a	n/a	0.3769
32.0	0.25	fixation_change	n/a	n/a	n/a
32.6547	0.0	response	n/a	n/a	0.6547
35.1364	0.5	image	toy_poodle	n02113624_157	n/a
40.5	0.25	fixation_change	n/a	n/a	n/a
40.8725	0.0	response	n/a	n/a	0.3725
46.0027	0.5	image	male	n09624168_2844	n/a
48.5	0.25	fixation_change	n/a	n/a	n/a
48.8092	0.0	response	n/a	n/a	0.3092
51.875	0.25	fixation_change	n/a	n/a	n/a
52.2831	0.0	response	n/a	n/a	0.4081
52.875	0.25	fixation_change	n/a	n/a	n/a
58.0023	0.5	image	fighter	n03335030_1860	n/a
61.875	0.25	fixation_change	n/a	n/a	n/a
62.2117	0.0	response	n/a	n/a	0.3367
67.5	0.25	fixation_change	n/a	n/a	n/a
68.0275	0.0	response	n/a	n/a	0.5275
70.75	0.25	fixation_change	n/a	n/a	n/a
71.2694	0.0	response	n/a	n/a	0.5194
72.2517	0.5	image	airliner	n02690373_152	n/a
76.25	0.25	fixation_change	n/a	n/a	n/a
76.7092	0.0	response	n/a	n/a	0.4592
81.625	0.25	fixation_change	n/a	n/a	n/a
82.0872	0.0	response	n/a	n/a	0.4622
84.6346	0.5	image	sportscar	n04285008_2299	n/a
84.75	0.25	fixation_change	n/a	n/a	n/a
85.1448	0.0	response	n/a	n/a	0.3948
89.875	0.25	fixation_change	n/a	n/a	n/a
90.2727	0.0	response	n/a	n/a	0.3977
94.0009	0.5	image	jeep	n03594945_1745	n/a
97.75	0.25	fixation_change	n/a	n/a	n/a
98.2224	0.0	response	n/a	n/a	0.4724
104.2505	0.5	image	fighter	n03335030_1550	n/a
106.5	0.25	fixation_change	n/a	n/a	n/a
106.9791	0.0	response	n/a	n/a	0.4791
113.6335	0.5	image	female	n09619168_2366	n/a
114.5	0.25	fixation_change	n/a	n/a	n/a
114.8818	0.0	response	n/a	n/a	0.3818
115.875	0.25	fixation_change	n/a	n/a	n/a
118.75	0.25	fixation_change	n/a	n/a	n/a
119.2106	0.0	response	n/a	n/a	0.4606
123.0166	0.5	image	sportscar	n04285008_2395	n/a
127.625	0.25	fixation_change	n/a	n/a	n/a
128.1173	0.0	response	n/a	n/a	0.4923
132.25	0.25	fixation_change	n/a	n/a	n/a
132.7032	0.0	response	n/a	n/a	0.4532
134.7661	0.5	image	male	n09624168_1241	n/a
135.5	0.25	fixation_change	n/a	n/a	n/a
135.9581	0.0	response	n/a	n/a	0.4581
141.125	0.25	fixation_change	n/a	n/a	n/a
141.6517	0.0	response	n/a	n/a	0.5267
148.5156	0.5	image	SiberianHusky	n02110185_1511	n/a
149.375	0.25	fixation_change	n/a	n/a	n/a
149.8405	0.0	response	n/a	n/a	0.4655
153.625	0.25	fixation_change	n/a	n/a	n/a
154.0474	0.0	response	n/a	n/a	0.4224
158.25	0.25	fixation_change	n/a	n/a	n/a
158.7232	0.0	response	n/a	n/a	0.4732
159.25	0.25	fixation_change	n/a	n/a	n/a
159.7711	0.0	response	n/a	n/a	0.5211
161.6318	0.5	image	toy_poodle	n02113624_249	n/a
168.125	0.25	fixation_change	n/a	n/a	n/a
168.4138	0.0	response	n/a	n/a	0.2888
173.1314	0.5	image	male	n09624168_1143	n/a
174.8697	0.0	response	n/a	n/a	6.7447
176.375	0.25	fixation_change	n/a	n/a	n/a
178.7225	0.0	response	n/a	n/a	2.3475
181.0	0.25	fixation_change	n/a	n/a	n/a
181.3913	0.0	response	n/a	n/a	0.3913
182.0	0.25	fixation_change	n/a	n/a	n/a
182.631	0.5	image	airliner	n02690373_1074	n/a
182.8174	0.0	response	n/a	n/a	0.8174
187.625	0.25	fixation_change	n/a	n/a	n/a
188.0333	0.0	response	n/a	n/a	0.4083
192.125	0.25	fixation_change	n/a	n/a	n/a
192.474	0.0	response	n/a	n/a	0.349
194.014	0.5	image	fighter	n03335030_2098	n/a
198.75	0.25	fixation_change	n/a	n/a	n/a
199.1298	0.0	response	n/a	n/a	0.3798
205.0	0.25	fixation_change	n/a	n/a	n/a
205.0135	0.5	image	SiberianHusky	n02110185_2672	n/a
205.3515	0.0	response	n/a	n/a	0.3515
207.0	0.25	fixation_change	n/a	n/a	n/a
207.4074	0.0	response	n/a	n/a	0.4074
211.25	0.25	fixation_change	n/a	n/a	n/a
211.6452	0.0	response	n/a	n/a	0.3952
212.25	0.25	fixation_change	n/a	n/a	n/a
212.7825	0.0	response	n/a	n/a	0.5325
214.75	0.25	fixation_change	n/a	n/a	n/a
217.3798	0.5	image	SiberianHusky	n02110185_1196	n/a
221.875	0.25	fixation_change	n/a	n/a	n/a
222.2749	0.0	response	n/a	n/a	0.3999
224.0	0.25	fixation_change	n/a	n/a	n/a
224.5598	0.0	response	n/a	n/a	0.5598
228.625	0.25	fixation_change	n/a	n/a	n/a
229.6293	0.5	image	jeep	n03594945_2889	n/a
229.7989	0.0	response	n/a	n/a	1.1739
232.5	0.25	fixation_change	n/a	n/a	n/a
232.8904	0.0	response	n/a	n/a	0.3904
236.0	0.25	fixation_change	n/a	n/a	n/a
236.8063	0.0	response	n/a	n/a	0.8063
239.8789	0.5	image	sportscar	n04285008_2390	n/a
240.625	0.25	fixation_change	n/a	n/a	n/a
242.9701	0.0	response	n/a	n/a	2.3451
249.5	0.25	fixation_change	n/a	n/a	n/a
249.9539	0.0	response	n/a	n/a	0.4539
252.2618	0.5	image	sportscar	n04285008_1727	n/a
256.125	0.25	fixation_change	n/a	n/a	n/a
256.8266	0.0	response	n/a	n/a	0.7016
263.0115	0.5	image	airliner	n02690373_1242	n/a
265.125	0.25	fixation_change	n/a	n/a	n/a
265.5103	0.0	response	n/a	n/a	0.3853
267.125	0.25	fixation_change	n/a	n/a	n/a
267.5242	0.0	response	n/a	n/a	0.3992
268.25	0.25	fixation_change	n/a	n/a	n/a
268.6652	0.0	response	n/a	n/a	0.4152
275.25	0.25	fixation_change	n/a	n/a	n/a
275.742	0.0	response	n/a	n/a	0.492
276.761	0.5	image	toy_poodle	n02113624_223	n/a
277.75	0.25	fixation_change	n/a	n/a	n/a
