onset	duration	trial_type	image_category	imnet_filename	reaction_time
0.0	0.5	scramble	toy_poodle	n02113624_54	n/a
1.014	0.5	scramble	SiberianHusky	n02110185_4710	n/a
2.0139	0.5	scramble	female	n09619168_455	n/a
3.0139	0.5	scramble	sportscar	n04285008_2907	n/a
4.0139	0.5	scramble	sportscar	n04285008_2595	n/a
5.0138	0.5	scramble	toy_poodle	n02113624_368	n/a
5.875	0.25	fixation_change	n/a	n/a	n/a
6.0138	0.5	scramble	male	n09624168_3031	n/a
6.2508	0.0	response	n/a	n/a	0.3758
7.0137	0.5	scramble	fighter	n03335030_3961	n/a
8.0137	0.5	scramble	SiberianHusky	n02110185_4677	n/a
9.0137	0.5	scramble	fighter	n03335030_322	n/a
10.0136	0.5	image	sportscar	n04285008_2550	n/a
11.0136	0.5	image	jeep	n03594945_5588	n/a
12.0135	0.5	image	SiberianHusky	n02110185_4577	n/a
12.875	0.25	fixation_change	n/a	n/a	n/a
13.0135	0.5	image	airliner	n02690373_201	n/a
13.2545	0.0	response	n/a	n/a	0.3795
14.0135	0.5	image	fighter	n03335030_4014	n/a
15.0135	0.5	image	toy_poodle	n02113624_530	n/a
16.0134	0.5	image	male	n09624168_3219	n/a
17.0134	0.5	image	jeep	n03594945_5388	n/a
18.0133	0.5	image	jeep	n03594945_6551	n/a
19.0133	0.5	image	fighter	n03335030_3334	n/a
19.25	0.25	fixation_change	n/a	n/a	n/a
19.6562	0.0	response	n/a	n/a	0.4062
20.0133	0.5	image	sportscar	n04285008_2977	n/a
21.0133	0.5	image	male	n09624168_3075	n/a
22.0132	0.5	image	toy_poodle	n02113624_462	n/a
23.0132	0.5	image	male	n09624168_3079	n/a
24.0131	0.5	image	male	n09624168_3028	n/a
25.0131	0.5	image	toy_poodle	n02113624_561	n/a
26.013	0.5	image	sportscar	n04285008_2653	n/a
26.125	0.25	fixation_change	n/a	n/a	n/a
26.487	0.0	response	n/a	n/a	0.362
27.013	0.5	image	fighter	n03335030_3989	n/a
28.013	0.5	image	female	n09619168_5017	n/a
29.0129	0.5	image	SiberianHusky	n02110185_3986	n/a
30.0	0.25	fixation_change	n/a	n/a	n/a
30.0129	0.5	scramble	airliner	n02690373_357	n/a
30.4549	0.0	response	n/a	n/a	0.4549
31.0128	0.5	scramble	airliner	n02690373_303	n/a
32.0128	0.5	scramble	male	n09624168_3203	n/a
33.0128	0.5	scramble	airliner	n02690373_190	n/a
34.0127	0.5	scramble	fighter	n03335030_3823	n/a
35.0127	0.5	scramble	SiberianHusky	n02110185_3992	n/a
36.0126	0.5	scramble	airliner	n02690373_181	n/a
37.0127	0.5	scramble	airliner	n02690373_296	n/a
38.0126	0.5	scramble	fighter	n03335030_4014	n/a
38.125	0.25	fixation_change	n/a	n/a	n/a
38.5255	0.0	response	n/a	n/a	0.4005
39.0126	0.5	scramble	toy_poodle	n02113624_572	n/a
40.0125	0.5	scramble	male	n09624168_3214	n/a
41.0125	0.5	scramble	female	n09619168_4436	n/a
42.0125	0.5	scramble	toy_poodle	n02113624_456	n/a
43.0124	0.5	scramble	male	n09624168_3079	n/a
44.0124	0.5	scramble	jeep	n03594945_6061	n/a
45.0123	0.5	scramble	SiberianHusky	n02110185_4608	n/a
46.0123	0.5	scramble	female	n09619168_4332	n/a
47.0	0.25	fixation_change	n/a	n/a	n/a
47.0123	0.5	scramble	female	n09619168_434	n/a
47.4815	0.0	response	n/a	n/a	0.4815
48.0	0.25	fixation_change	n/a	n/a	n/a
48.0123	0.5	scramble	toy_poodle	n02113624_464	n/a
48.7562	0.0	response	n/a	n/a	0.7562
49.0122	0.5	scramble	SiberianHusky	n02110185_4906	n/a
50.0122	0.5	image	airliner	n02690373_250	n/a
51.0121	0.5	image	toy_poodle	n02113624_368	n/a
52.0121	0.5	image	female	n09619168_4984	n/a
53.0121	0.5	image	sportscar	n04285008_2829	n/a
53.375	0.25	fixation_change	n/a	n/a	n/a
53.936	0.0	response	n/a	n/a	0.561
54.012	0.5	image	SiberianHusky	n02110185_4107	n/a
55.012	0.5	image	SiberianHusky	n02110185_342	n/a
56.0119	0.5	image	male	n09624168_3033	n/a
57.0119	0.5	image	male	n09624168_3031	n/a
58.0119	0.5	image	sportscar	n04285008_2851	n/a
59.0118	0.5	image	female	n09619168_4662	n/a
60.0118	0.5	image	SiberianHusky	n02110185_4710	n/a
60.125	0.25	fixation_change	n/a	n/a	n/a
60.5197	0.0	response	n/a	n/a	0.3947
61.0118	0.5	image	toy_poodle	n02113624_528	n/a
62.0117	0.5	image	jeep	n03594945_6383	n/a
