onset	duration	trial_type	image_category	imnet_filename	reaction_time
4.5	0.25	fixation_change	n/a	n/a	n/a
5.0448	0.0	response	n/a	n/a	0.5448
11.0	0.25	fixation_change	n/a	n/a	n/a
11.4347	0.0	response	n/a	n/a	0.4347
12.0149	0.5	image	male	n09624168_1143	n/a
13.75	0.25	fixation_change	n/a	n/a	n/a
14.2046	0.0	response	n/a	n/a	0.4546
22.625	0.25	fixation_change	n/a	n/a	n/a
23.1007	0.0	response	n/a	n/a	0.4757
23.2647	0.5	image	jeep	n03594945_3145	n/a
31.375	0.25	fixation_change	n/a	n/a	n/a
31.7913	0.0	response	n/a	n/a	0.4163
32.7645	0.5	image	airliner	n02690373_1051	n/a
34.75	0.25	fixation_change	n/a	n/a	n/a
35.1692	0.0	response	n/a	n/a	0.4192
38.5	0.25	fixation_change	n/a	n/a	n/a
38.8863	0.0	response	n/a	n/a	0.3863
44.7643	0.5	image	jeep	n03594945_488	n/a
47.375	0.25	fixation_change	n/a	n/a	n/a
47.852	0.0	response	n/a	n/a	0.477
54.75	0.25	fixation_change	n/a	n/a	n/a
55.1335	0.0	response	n/a	n/a	0.3835
58.264	0.5	image	sportscar	n04285008_2382	n/a
62.125	0.25	fixation_change	n/a	n/a	n/a
62.7867	0.0	response	n/a	n/a	0.6617
68.125	0.25	fixation_change	n/a	n/a	n/a
68.5138	0.5	image	female	n09619168_122	n/a
68.6206	0.0	response	n/a	n/a	0.4956
75.625	0.25	fixation_change	n/a	n/a	n/a
76.3164	0.0	response	n/a	n/a	0.6914
78.2636	0.5	image	toy_poodle	n02113624_283	n/a
80.25	0.25	fixation_change	n/a	n/a	n/a
80.6354	0.0	response	n/a	n/a	0.3854
87.875	0.25	fixation_change	n/a	n/a	n/a
88.3041	0.0	response	n/a	n/a	0.4291
88.7634	0.5	image	female	n09619168_388	n/a
89.875	0.25	fixation_change	n/a	n/a	n/a
90.5961	0.0	response	n/a	n/a	0.7211
95.0	0.25	fixation_change	n/a	n/a	n/a
95.69	0.0	response	n/a	n/a	0.69
101.6298	0.5	image	sportscar	n04285008_13	n/a
101.75	0.25	fixation_change	n/a	n/a	n/a
102.1269	0.0	response	n/a	n/a	0.3769
104.75	0.25	fixation_change	n/a	n/a	n/a
105.1758	0.0	response	n/a	n/a	0.4258
110.0	0.25	fixation_change	n/a	n/a	n/a
110.4297	0.0	response	n/a	n/a	0.4297
114.0	0.25	fixation_change	n/a	n/a	n/a
114.4616	0.0	response	n/a	n/a	0.4616
114.5128	0.5	image	SiberianHusky	n02110185_3242	n/a
121.375	0.25	fixation_change	n/a	n/a	n/a
121.8486	0.0	response	n/a	n/a	0.4736
126.7626	0.5	image	female	n09619168_2983	n/a
127.75	0.25	fixation_change	n/a	n/a	n/a
128.2753	0.0	response	n/a	n/a	0.5253
128.6833	0.0	response	n/a	n/a	0.9333
136.625	0.25	fixation_change	n/a	n/a	n/a
137.4061	0.0	response	n/a	n/a	0.7811
138.629	0.5	image	SiberianHusky	n02110185_3328	n/a
145.125	0.25	fixation_change	n/a	n/a	n/a
145.662	0.0	response	n/a	n/a	0.537
149.5121	0.5	image	jeep	n03594945_2804	n/a
150.75	0.25	fixation_change	n/a	n/a	n/a
151.3048	0.0	response	n/a	n/a	0.5548
152.375	0.25	fixation_change	n/a	n/a	n/a
153.1349	0.0	response	n/a	n/a	0.7599
156.75	0.25	fixation_change	n/a	n/a	n/a
157.2437	0.0	response	n/a	n/a	0.4937
159.125	0.25	fixation_change	n/a	n/a	n/a
159.5927	0.0	response	n/a	n/a	0.4677
161.8785	0.5	image	fighter	n03335030_287	n/a
168.125	0.25	fixation_change	n/a	n/a	n/a
168.7506	0.0	response	n/a	n/a	0.6256
173.25	0.25	fixation_change	n/a	n/a	n/a
173.7004	0.0	response	n/a	n/a	0.4504
174.0116	0.5	image	toy_poodle	n02113624_191	n/a
181.375	0.25	fixation_change	n/a	n/a	n/a
181.8072	0.0	response	n/a	n/a	0.4322
187.0113	0.5	image	male	n09624168_1995	n/a
187.625	0.25	fixation_change	n/a	n/a	n/a
187.9311	0.0	response	n/a	n/a	0.3061
192.25	0.25	fixation_change	n/a	n/a	n/a
192.6971	0.0	response	n/a	n/a	0.4471
194.0	0.25	fixation_change	n/a	n/a	n/a
194.3899	0.0	response	n/a	n/a	0.3899
196.7611	0.5	image	airliner	n02690373_1151	n/a
202.75	0.25	fixation_change	n/a	n/a	n/a
203.2569	0.0	response	n/a	n/a	0.5069
208.75	0.25	fixation_change	n/a	n/a	n/a
209.2736	0.0	response	n/a	n/a	0.5236
209.3776	0.5	image	airliner	n02690373_1381	n/a
211.0	0.25	fixation_change	n/a	n/a	n/a
211.4886	0.0	response	n/a	n/a	0.4886
215.25	0.25	fixation_change	n/a	n/a	n/a
215.5916	0.0	response	n/a	n/a	0.3416
222.2606	0.5	image	toy_poodle	n02113624_163	n/a
223.25	0.25	fixation_change	n/a	n/a	n/a
223.6553	0.0	response	n/a	n/a	0.4053
228.625	0.25	fixation_change	n/a	n/a	n/a
229.0392	0.0	response	n/a	n/a	0.4142
233.875	0.25	fixation_change	n/a	n/a	n/a
234.3541	0.0	response	n/a	n/a	0.4791
236.127	0.5	image	airliner	n02690373_1134	n/a
238.5	0.25	fixation_change	n/a	n/a	n/a
238.986	0.0	response	n/a	n/a	0.486
240.875	0.25	fixation_change	n/a	n/a	n/a
241.6399	0.0	response	n/a	n/a	0.7649
243.875	0.25	fixation_change	n/a	n/a	n/a
244.387	0.0	response	n/a	n/a	0.512
247.25	0.25	fixation_change	n/a	n/a	n/a
247.8298	0.0	response	n/a	n/a	0.5798
249.6267	0.5	image	toy_poodle	n02113624_174	n/a
252.5	0.25	fixation_change	n/a	n/a	n/a
253.0789	0.0	response	n/a	n/a	0.5789
257.875	0.25	fixation_change	n/a	n/a	n/a
258.4876	0.0	response	n/a	n/a	0.6126
259.8765	0.5	image	fighter	n03335030_2587	n/a
262.25	0.25	fixation_change	n/a	n/a	n/a
263.0835	0.0	response	n/a	n/a	0.8335
270.5	0.25	fixation_change	n/a	n/a	n/a
271.0374	0.0	response	n/a	n/a	0.5374
273.875	0.25	fixation_change	n/a	n/a	n/a
274.0095	0.5	image	female	n09619168_2358	n/a
274.6873	0.0	response	n/a	n/a	0.8123
280.125	0.25	fixation_change	n/a	n/a	n/a
280.5742	0.0	response	n/a	n/a	0.4492
283.375	0.25	fixation_change	n/a	n/a	n/a
283.9801	0.0	response	n/a	n/a	0.6051
284.2593	0.5	image	sportscar	n04285008_1317	n/a
286.5	0.25	fixation_change	n/a	n/a	n/a
287.023	0.0	response	n/a	n/a	0.523
