onset	duration	trial_type	image_category	imnet_filename	reaction_time
8.625	0.25	fixation_change	n/a	n/a	n/a
8.9808	0.0	response	n/a	n/a	0.3558
12.0148	0.5	image	fighter	n03335030_1347	n/a
12.25	0.25	fixation_change	n/a	n/a	n/a
12.2857	0.0	response	n/a	n/a	0.0357
19.5	0.25	fixation_change	n/a	n/a	n/a
19.7597	0.0	response	n/a	n/a	0.2597
21.2646	0.5	image	fighter	n03335030_2098	n/a
25.875	0.25	fixation_change	n/a	n/a	n/a
26.1765	0.0	response	n/a	n/a	0.3015
27.75	0.25	fixation_change	n/a	n/a	n/a
28.2085	0.0	response	n/a	n/a	0.4585
30.8811	0.5	image	toy_poodle	n02113624_212	n/a
34.625	0.25	fixation_change	n/a	n/a	n/a
34.8839	0.0	response	n/a	n/a	0.2589
41.0143	0.5	image	SiberianHusky	n02110185_1614	n/a
42.625	0.25	fixation_change	n/a	n/a	n/a
42.8883	0.0	response	n/a	n/a	0.2633
43.625	0.25	fixation_change	n/a	n/a	n/a
45.5	0.25	fixation_change	n/a	n/a	n/a
45.8923	0.0	response	n/a	n/a	0.3923
49.375	0.25	fixation_change	n/a	n/a	n/a
49.7002	0.0	response	n/a	n/a	0.3252
53.5141	0.5	image	sportscar	n04285008_1122	n/a
57.75	0.25	fixation_change	n/a	n/a	n/a
58.0519	0.0	response	n/a	n/a	0.3019
66.75	0.25	fixation_change	n/a	n/a	n/a
67.0578	0.0	response	n/a	n/a	0.3078
67.3805	0.5	image	airliner	n02690373_1277	n/a
69.125	0.25	fixation_change	n/a	n/a	n/a
69.5088	0.0	response	n/a	n/a	0.3838
71.5	0.25	fixation_change	n/a	n/a	n/a
71.8778	0.0	response	n/a	n/a	0.3778
73.375	0.25	fixation_change	n/a	n/a	n/a
73.8537	0.0	response	n/a	n/a	0.4787
78.5138	0.5	image	female	n09619168_2983	n/a
79.125	0.25	fixation_change	n/a	n/a	n/a
79.5255	0.0	response	n/a	n/a	0.4005
83.5	0.25	fixation_change	n/a	n/a	n/a
83.8226	0.0	response	n/a	n/a	0.3226
86.5	0.25	fixation_change	n/a	n/a	n/a
86.8245	0.0	response	n/a	n/a	0.3245
89.125	0.25	fixation_change	n/a	n/a	n/a
89.5115	0.0	response	n/a	n/a	0.3865
90.3801	0.5	image	SiberianHusky	n02110185_2249	n/a
91.625	0.25	fixation_change	n/a	n/a	n/a
99.75	0.25	fixation_change	n/a	n/a	n/a
100.0722	0.0	response	n/a	n/a	0.3222
100.3799	0.5	image	airliner	n02690373_1161	n/a
105.75	0.25	fixation_change	n/a	n/a	n/a
106.0823	0.0	response	n/a	n/a	0.3323
111.75	0.25	fixation_change	n/a	n/a	n/a
112.076	0.0	response	n/a	n/a	0.326
113.6297	0.5	image	sportscar	n04285008_1701	n/a
118.0	0.25	fixation_change	n/a	n/a	n/a
118.5529	0.0	response	n/a	n/a	0.5529
120.375	0.25	fixation_change	n/a	n/a	n/a
120.6779	0.0	response	n/a	n/a	0.3029
125.7278	0.0	response	n/a	n/a	5.3528
126.375	0.25	fixation_change	n/a	n/a	n/a
126.6295	0.5	image	female	n09619168_3051	n/a
126.7152	0.0	response	n/a	n/a	0.3402
134.375	0.25	fixation_change	n/a	n/a	n/a
134.6617	0.0	response	n/a	n/a	0.2867
136.875	0.25	fixation_change	n/a	n/a	n/a
137.1876	0.0	response	n/a	n/a	0.3126
140.1293	0.5	image	toy_poodle	n02113624_2	n/a
143.0	0.25	fixation_change	n/a	n/a	n/a
143.5765	0.0	response	n/a	n/a	0.5765
151.125	0.25	fixation_change	n/a	n/a	n/a
151.3819	0.0	response	n/a	n/a	0.2569
154.125	0.25	fixation_change	n/a	n/a	n/a
154.379	0.5	image	airliner	n02690373_1348	n/a
154.3981	0.0	response	n/a	n/a	0.2731
159.75	0.25	fixation_change	n/a	n/a	n/a
160.0612	0.0	response	n/a	n/a	0.3112
163.6289	0.5	image	SiberianHusky	n02110185_1196	n/a
164.625	0.25	fixation_change	n/a	n/a	n/a
164.8941	0.0	response	n/a	n/a	0.2691
172.375	0.25	fixation_change	n/a	n/a	n/a
172.6321	0.0	response	n/a	n/a	0.2571
173.75	0.25	fixation_change	n/a	n/a	n/a
174.029	0.0	response	n/a	n/a	0.279
177.0121	0.5	image	female	n09619168_1786	n/a
180.75	0.25	fixation_change	n/a	n/a	n/a
181.0218	0.0	response	n/a	n/a	0.2718
186.125	0.25	fixation_change	n/a	n/a	n/a
186.3758	0.0	response	n/a	n/a	0.2508
188.6284	0.5	image	toy_poodle	n02113624_300	n/a
190.625	0.25	fixation_change	n/a	n/a	n/a
190.9197	0.0	response	n/a	n/a	0.2947
197.875	0.25	fixation_change	n/a	n/a	n/a
198.1415	0.0	response	n/a	n/a	0.2665
199.5116	0.5	image	fighter	n03335030_2168	n/a
202.0	0.25	fixation_change	n/a	n/a	n/a
202.3525	0.0	response	n/a	n/a	0.3525
205.875	0.25	fixation_change	n/a	n/a	n/a
206.3755	0.0	response	n/a	n/a	0.5005
209.0114	0.5	image	jeep	n03594945_435	n/a
212.125	0.25	fixation_change	n/a	n/a	n/a
212.4253	0.0	response	n/a	n/a	0.3003
216.25	0.25	fixation_change	n/a	n/a	n/a
216.6971	0.0	response	n/a	n/a	0.4471
218.75	0.25	fixation_change	n/a	n/a	n/a
219.0532	0.0	response	n/a	n/a	0.3032
220.125	0.25	fixation_change	n/a	n/a	n/a
220.4134	0.0	response	n/a	n/a	0.2884
222.3778	0.5	image	jeep	n03594945_2372	n/a
223.125	0.25	fixation_change	n/a	n/a	n/a
223.4381	0.0	response	n/a	n/a	0.3131
231.375	0.25	fixation_change	n/a	n/a	n/a
231.669	0.0	response	n/a	n/a	0.294
236.1276	0.5	image	male	n09624168_2737	n/a
240.25	0.25	fixation_change	n/a	n/a	n/a
240.5228	0.0	response	n/a	n/a	0.2728
245.125	0.25	fixation_change	n/a	n/a	n/a
245.4727	0.0	response	n/a	n/a	0.3477
247.25	0.25	fixation_change	n/a	n/a	n/a
247.5697	0.0	response	n/a	n/a	0.3197
249.3774	0.5	image	toy_poodle	n02113624_1008	n/a
252.375	0.25	fixation_change	n/a	n/a	n/a
252.6964	0.0	response	n/a	n/a	0.3214
261.25	0.25	fixation_change	n/a	n/a	n/a
261.5815	0.0	response	n/a	n/a	0.3315
263.0105	0.5	image	jeep	n03594945_3878	n/a
268.375	0.25	fixation_change	n/a	n/a	n/a
268.6873	0.0	response	n/a	n/a	0.3123
274.3771	0.5	image	male	n09624168_129	n/a
277.125	0.25	fixation_change	n/a	n/a	n/a
277.5652	0.0	response	n/a	n/a	0.4402
284.7601	0.5	image	female	n09619168_2842	n/a
285.5	0.25	fixation_change	n/a	n/a	n/a
285.9	0.0	response	n/a	n/a	0.4
288.375	0.25	fixation_change	n/a	n/a	n/a
288.6191	0.0	response	n/a	n/a	0.2441
290.25	0.25	fixation_change	n/a	n/a	n/a
290.5249	0.0	response	n/a	n/a	0.2749
294.5	0.25	fixation_change	n/a	n/a	n/a
294.832	0.0	response	n/a	n/a	0.332
295.8766	0.5	image	SiberianHusky	n02110185_1511	n/a
296.5	0.25	fixation_change	n/a	n/a	n/a
296.9009	0.0	response	n/a	n/a	0.4009
303.625	0.25	fixation_change	n/a	n/a	n/a
303.9087	0.0	response	n/a	n/a	0.2837
