onset	duration	trial_type	image_category	imnet_filename	reaction_time
7.0	0.25	fixation_change	n/a	n/a	n/a
7.4236	0.0	response	n/a	n/a	0.4236
9.125	0.25	fixation_change	n/a	n/a	n/a
9.4875	0.0	response	n/a	n/a	0.3625
11.125	0.25	fixation_change	n/a	n/a	n/a
11.4142	0.0	response	n/a	n/a	0.2892
12.0153	0.5	image	male	n09624168_2715	n/a
12.875	0.25	fixation_change	n/a	n/a	n/a
13.1313	0.0	response	n/a	n/a	0.2563
16.0	0.25	fixation_change	n/a	n/a	n/a
16.3051	0.0	response	n/a	n/a	0.3051
17.375	0.25	fixation_change	n/a	n/a	n/a
17.8471	0.0	response	n/a	n/a	0.4721
19.75	0.25	fixation_change	n/a	n/a	n/a
20.0679	0.0	response	n/a	n/a	0.3179
24.1313	0.5	image	airliner	n02690373_139	n/a
28.5	0.25	fixation_change	n/a	n/a	n/a
28.7836	0.0	response	n/a	n/a	0.2836
30.875	0.25	fixation_change	n/a	n/a	n/a
31.3614	0.0	response	n/a	n/a	0.4864
35.3807	0.5	image	toy_poodle	n02113624_162	n/a
35.625	0.25	fixation_change	n/a	n/a	n/a
35.9371	0.0	response	n/a	n/a	0.3121
42.375	0.25	fixation_change	n/a	n/a	n/a
42.7499	0.0	response	n/a	n/a	0.3749
45.5136	0.5	image	jeep	n03594945_362	n/a
47.375	0.25	fixation_change	n/a	n/a	n/a
47.6976	0.0	response	n/a	n/a	0.3226
52.75	0.25	fixation_change	n/a	n/a	n/a
53.0124	0.0	response	n/a	n/a	0.2624
57.1296	0.5	image	female	n09619168_2842	n/a
59.875	0.25	fixation_change	n/a	n/a	n/a
60.1779	0.0	response	n/a	n/a	0.3029
68.625	0.25	fixation_change	n/a	n/a	n/a
68.7623	0.5	image	fighter	n03335030_1550	n/a
68.8981	0.0	response	n/a	n/a	0.2731
72.75	0.25	fixation_change	n/a	n/a	n/a
73.0502	0.0	response	n/a	n/a	0.3002
78.5118	0.5	image	male	n09624168_1576	n/a
79.0	0.25	fixation_change	n/a	n/a	n/a
79.3409	0.0	response	n/a	n/a	0.3409
80.375	0.25	fixation_change	n/a	n/a	n/a
80.7448	0.0	response	n/a	n/a	0.3698
88.5	0.25	fixation_change	n/a	n/a	n/a
88.7924	0.0	response	n/a	n/a	0.2924
90.2612	0.5	image	airliner	n02690373_1350	n/a
96.625	0.25	fixation_change	n/a	n/a	n/a
97.039	0.0	response	n/a	n/a	0.414
101.8773	0.5	image	sportscar	n04285008_2390	n/a
105.5	0.25	fixation_change	n/a	n/a	n/a
105.7636	0.0	response	n/a	n/a	0.2636
109.625	0.25	fixation_change	n/a	n/a	n/a
109.8922	0.0	response	n/a	n/a	0.2672
111.1268	0.5	image	fighter	n03335030_103	n/a
113.375	0.25	fixation_change	n/a	n/a	n/a
113.7811	0.0	response	n/a	n/a	0.4061
120.0	0.25	fixation_change	n/a	n/a	n/a
120.2937	0.0	response	n/a	n/a	0.2937
120.8763	0.5	image	SiberianHusky	n02110185_1430	n/a
126.0	0.25	fixation_change	n/a	n/a	n/a
126.4564	0.0	response	n/a	n/a	0.4564
131.6257	0.5	image	male	n09624168_1048	n/a
133.75	0.25	fixation_change	n/a	n/a	n/a
134.043	0.0	response	n/a	n/a	0.293
142.25	0.25	fixation_change	n/a	n/a	n/a
