onset	duration	trial_type	image_category	imnet_filename	reaction_time
3.125	0.25	fixation_change	n/a	n/a	n/a
3.7318	0.0	response	n/a	n/a	0.6068
5.75	0.25	fixation_change	n/a	n/a	n/a
6.1166	0.0	response	n/a	n/a	0.3666
12.0004	0.5	image	SiberianHusky	n02110185_1289	n/a
13.0	0.25	fixation_change	n/a	n/a	n/a
13.2722	0.0	response	n/a	n/a	0.2722
20.875	0.25	fixation_change	n/a	n/a	n/a
21.1487	0.0	response	n/a	n/a	0.2737
24.0164	0.5	image	male	n09624168_2844	n/a
24.375	0.25	fixation_change	n/a	n/a	n/a
24.6766	0.0	response	n/a	n/a	0.3016
31.875	0.25	fixation_change	n/a	n/a	n/a
32.1892	0.0	response	n/a	n/a	0.3142
33.8825	0.5	image	sportscar	n04285008_1114	n/a
36.875	0.25	fixation_change	n/a	n/a	n/a
37.175	0.0	response	n/a	n/a	0.3
40.625	0.25	fixation_change	n/a	n/a	n/a
40.9917	0.0	response	n/a	n/a	0.3667
41.5507	0.0	response	n/a	n/a	0.9257
42.75	0.25	fixation_change	n/a	n/a	n/a
43.1276	0.0	response	n/a	n/a	0.3776
45.875	0.25	fixation_change	n/a	n/a	n/a
46.1134	0.0	response	n/a	n/a	0.2384
46.1318	0.5	image	airliner	n02690373_1134	n/a
52.125	0.25	fixation_change	n/a	n/a	n/a
52.411	0.0	response	n/a	n/a	0.286
53.75	0.25	fixation_change	n/a	n/a	n/a
54.177	0.0	response	n/a	n/a	0.427
56.2646	0.5	image	sportscar	n04285008_1317	n/a
61.25	0.25	fixation_change	n/a	n/a	n/a
61.6066	0.0	response	n/a	n/a	0.3566
66.875	0.25	fixation_change	n/a	n/a	n/a
67.1873	0.0	response	n/a	n/a	0.3123
69.2638	0.5	image	sportscar	n04285008_2382	n/a
73.875	0.25	fixation_change	n/a	n/a	n/a
74.111	0.0	response	n/a	n/a	0.236
79.8799	0.5	image	male	n09624168_129	n/a
80.125	0.25	fixation_change	n/a	n/a	n/a
80.5355	0.0	response	n/a	n/a	0.4105
88.875	0.25	fixation_change	n/a	n/a	n/a
89.2485	0.0	response	n/a	n/a	0.3735
93.0125	0.5	image	male	n09624168_1171	n/a
97.625	0.25	fixation_change	n/a	n/a	n/a
97.8716	0.0	response	n/a	n/a	0.2466
104.25	0.25	fixation_change	n/a	n/a	n/a
104.4672	0.0	response	n/a	n/a	0.2172
106.25	0.25	fixation_change	n/a	n/a	n/a
106.3784	0.5	image	sportscar	n04285008_1949	n/a
106.5312	0.0	response	n/a	n/a	0.2812
113.75	0.25	fixation_change	n/a	n/a	n/a
113.9747	0.0	response	n/a	n/a	0.2247
119.3777	0.5	image	airliner	n02690373_1418	n/a
120.625	0.25	fixation_change	n/a	n/a	n/a
120.8864	0.0	response	n/a	n/a	0.2614
129.125	0.25	fixation_change	n/a	n/a	n/a
129.3968	0.0	response	n/a	n/a	0.2718
130.6271	0.5	image	fighter	n03335030_3061	n/a
130.875	0.25	fixation_change	n/a	n/a	n/a
131.1657	0.0	response	n/a	n/a	0.2907
138.0	0.25	fixation_change	n/a	n/a	n/a
138.2445	0.0	response	n/a	n/a	0.2445
142.0	0.25	fixation_change	n/a	n/a	n/a
142.1265	0.5	image	female	n09619168_3884	n/a
142.285	0.0	response	n/a	n/a	0.285
147.0	0.25	fixation_change	n/a	n/a	n/a
147.3668	0.0	response	n/a	n/a	0.3668
151.126	0.5	image	jeep	n03594945_3878	n/a
152.5	0.25	fixation_change	n/a	n/a	n/a
152.8345	0.0	response	n/a	n/a	0.3345
154.375	0.25	fixation_change	n/a	n/a	n/a
154.6745	0.0	response	n/a	n/a	0.2995
156.125	0.25	fixation_change	n/a	n/a	n/a
156.4393	0.0	response	n/a	n/a	0.3143
160.1255	0.5	image	airliner	n02690373_1151	n/a
161.5	0.25	fixation_change	n/a	n/a	n/a
161.784	0.0	response	n/a	n/a	0.284
163.25	0.25	fixation_change	n/a	n/a	n/a
163.5979	0.0	response	n/a	n/a	0.3479
165.375	0.25	fixation_change	n/a	n/a	n/a
165.6348	0.0	response	n/a	n/a	0.2598
171.5082	0.5	image	airliner	n02690373_1381	n/a
173.625	0.25	fixation_change	n/a	n/a	n/a
173.8953	0.0	response	n/a	n/a	0.2703
176.625	0.25	fixation_change	n/a	n/a	n/a
176.9531	0.0	response	n/a	n/a	0.3281
182.5076	0.5	image	toy_poodle	n02113624_31	n/a
184.5	0.25	fixation_change	n/a	n/a	n/a
184.7657	0.0	response	n/a	n/a	0.2657
185.75	0.25	fixation_change	n/a	n/a	n/a
186.1887	0.0	response	n/a	n/a	0.4387
191.0	0.25	fixation_change	n/a	n/a	n/a
191.6493	0.0	response	n/a	n/a	0.6493
196.0068	0.5	image	fighter	n03335030_1860	n/a
197.875	0.25	fixation_change	n/a	n/a	n/a
198.268	0.0	response	n/a	n/a	0.393
198.875	0.25	fixation_change	n/a	n/a	n/a
199.225	0.0	response	n/a	n/a	0.35
206.125	0.25	fixation_change	n/a	n/a	n/a
206.4305	0.0	response	n/a	n/a	0.3055
209.8894	0.5	image	fighter	n03335030_1075	n/a
210.5	0.25	fixation_change	n/a	n/a	n/a
210.7593	0.0	response	n/a	n/a	0.2593
213.0	0.25	fixation_change	n/a	n/a	n/a
213.3341	0.0	response	n/a	n/a	0.3341
219.375	0.25	fixation_change	n/a	n/a	n/a
219.7288	0.0	response	n/a	n/a	0.3538
219.8889	0.5	image	male	n09624168_1576	n/a
227.875	0.25	fixation_change	n/a	n/a	n/a
228.1322	0.0	response	n/a	n/a	0.2572
231.25	0.25	fixation_change	n/a	n/a	n/a
231.2549	0.5	image	toy_poodle	n02113624_2	n/a
231.5907	0.0	response	n/a	n/a	0.3407
233.0231	0.0	response	n/a	n/a	1.7731
239.5	0.25	fixation_change	n/a	n/a	n/a
239.8257	0.0	response	n/a	n/a	0.3257
243.5	0.25	fixation_change	n/a	n/a	n/a
243.7541	0.5	image	female	n09619168_2420	n/a
243.7914	0.0	response	n/a	n/a	0.2914
248.75	0.25	fixation_change	n/a	n/a	n/a
249.0462	0.0	response	n/a	n/a	0.2962
254.625	0.25	fixation_change	n/a	n/a	n/a
254.9799	0.0	response	n/a	n/a	0.3549
255.1369	0.5	image	SiberianHusky	n02110185_1338	n/a
259.125	0.25	fixation_change	n/a	n/a	n/a
259.4856	0.0	response	n/a	n/a	0.3606
261.125	0.25	fixation_change	n/a	n/a	n/a
261.4866	0.0	response	n/a	n/a	0.3616
266.5029	0.5	image	toy_poodle	n02113624_152	n/a
267.375	0.25	fixation_change	n/a	n/a	n/a
267.7562	0.0	response	n/a	n/a	0.3812
274.5	0.25	fixation_change	n/a	n/a	n/a
274.8148	0.0	response	n/a	n/a	0.3148
275.3858	0.5	image	jeep	n03594945_488	n/a
279.75	0.25	fixation_change	n/a	n/a	n/a
280.0114	0.0	response	n/a	n/a	0.2614
284.002	0.5	image	SiberianHusky	n02110185_1530	n/a
285.625	0.25	fixation_change	n/a	n/a	n/a
285.9412	0.0	response	n/a	n/a	0.3162
289.25	0.25	fixation_change	n/a	n/a	n/a
289.6849	0.0	response	n/a	n/a	0.4349
295.0	0.25	fixation_change	n/a	n/a	n/a
295.2806	0.0	response	n/a	n/a	0.2806
296.1346	0.5	image	jeep	n03594945_4691	n/a
303.0	0.25	fixation_change	n/a	n/a	n/a
303.3552	0.0	response	n/a	n/a	0.3552
309.3839	0.5	image	fighter	n03335030_1616	n/a
311.25	0.25	fixation_change	n/a	n/a	n/a
311.5247	0.0	response	n/a	n/a	0.2747
314.625	0.25	fixation_change	n/a	n/a	n/a
314.9305	0.0	response	n/a	n/a	0.3055
320.375	0.25	fixation_change	n/a	n/a	n/a
320.8042	0.0	response	n/a	n/a	0.4292
322.5164	0.5	image	female	n09619168_1316	n/a
324.625	0.25	fixation_change	n/a	n/a	n/a
324.9109	0.0	response	n/a	n/a	0.2859
330.25	0.25	fixation_change	n/a	n/a	n/a
330.5537	0.0	response	n/a	n/a	0.3037
334.8826	0.5	image	female	n09619168_169	n/a
337.25	0.25	fixation_change	n/a	n/a	n/a
337.5543	0.0	response	n/a	n/a	0.3043
343.125	0.25	fixation_change	n/a	n/a	n/a
343.3701	0.0	response	n/a	n/a	0.2451
344.7652	0.5	image	jeep	n03594945_4747	n/a
347.375	0.25	fixation_change	n/a	n/a	n/a
347.6477	0.0	response	n/a	n/a	0.2727
355.625	0.25	fixation_change	n/a	n/a	n/a
355.9593	0.0	response	n/a	n/a	0.3343
356.2646	0.5	image	toy_poodle	n02113624_162	n/a
358.0	0.25	fixation_change	n/a	n/a	n/a
358.3261	0.0	response	n/a	n/a	0.3261
360.125	0.25	fixation_change	n/a	n/a	n/a
360.4002	0.0	response	n/a	n/a	0.2752
366.0	0.25	fixation_change	n/a	n/a	n/a
366.2697	0.0	response	n/a	n/a	0.2697
367.8806	0.5	image	SiberianHusky	n02110185_3037	n/a
373.5	0.25	fixation_change	n/a	n/a	n/a
373.7752	0.0	response	n/a	n/a	0.2752
377.625	0.25	fixation_change	n/a	n/a	n/a
377.9411	0.0	response	n/a	n/a	0.3161
